APEVO1 APEVO10 APEVO11 APEVO12 APEVO13 APEVO14 APEVO15 APEVO16 APEVO17 APEVO18 APEVO2 APEVO24 APEVO25 APEVO26 APEVO28 APEVO29 APEVO3 APEVO31 APEVO32 APEVO33 APEVO34 APEVO35 APEVO36 APEVO37 APEVO4 APEVO43 APEVO44 APEVO5 APEVO55 APEVO56 APEVO6 APEVO60 APEVO61 APEVO63 APEVO68 APEVO69 APEVO71 APEVO8 APEVO9 EMR1 EMR10 EMR11 EMR12 EMR13 EMR14 EMR15 EMR16 EMR17 EMR18 EMR19 EMR2 EMR20 EMR21 EMR22 EMR23 EMR24 EMR25 EMR26 EMR27 EMR28 EMR29 EMR3 EMR30 EMR31 EMR32 EMR33 EMR34 EMR35 EMR36 EMR37 EMR38 EMR39 EMR4 EMR40 EMR41 EMR42 EMR43 EMR44 EMR45 EMR5 EMR6 EMR7 EMR8 W1D0 W1D140 W1D17 W1D269 W1D31 W1D4 W1D80 W2D140 W2D17 W2D269 W2D31 W2D4 W2D80 W3D0 W3D140 W3D17 W3D269 W3D31 W3D4 W3D80 W4D0 W4D140 W4D17 W4D269 W4D31 W4D4 W4D80 W5D0 W5D140 W5D17 W5D269 W5D31 W5D4 W5D80 W6D0 W6D140 W6D17 W6D31 W6D4 W6D80 W7D0 W7D140 W7D17 W7D269 W7D31 W7D4 W7D80 W8D0 W8D140 W8D17 W8D31 W8D4 W8D80
99ace9630a83e9268d68cb6a178ffcdc 2 5 0 0 0 0 2 0 0 0 0 1 2 0 3 0 1 1 1 1 0 2 0 1 0 0 1 1 1 0 0 0 0 0 0 2 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 2 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
102aee5f4d43d851a30384dadf3e1e1a 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 1 2 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0cb2b3bbbe646d499dcf9ce274eac957 1 17 2 1 4 9 1 25 5 0 0 14 105 18 0 3 4 8 19 0 3 65 12 64 0 0 12 0 1 23 0 38 108 1 0 3 0 0 5 1 1 0 0 4 1 7 0 3 3 0 4 2 0 1 6 0 10 2 1 6 5 3 19 0 31 7 15 29 0 64 12 4 1 67 1 166 12 18 321 0 3 0 1 0 0 1 2 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 3 1 0 0 0 3 2 0 0 10 0 0 1 0 0 0 0 0 0
b16889e7f378269e05959832380da54b 5 31 10 0 9 15 2 12 2 1 1 5 12 2 5 1 14 1 0 0 0 8 3 1 0 0 9 2 9 0 0 3 0 0 0 0 0 7 12 14 4 2 0 3 0 3 1 5 2 0 6 6 1 0 6 1 2 3 1 3 1 7 4 5 0 2 0 2 16 6 2 0 6 1 9 12 3 1 2 4 12 6 4 0 0 0 0 0 1 1 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 3 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 3 0 0 0 2 1 3 0 0 3
b83ec9d89bbf87c47b38749632a3877f 1 0 1 0 0 0 0 1 1 0 0 0 0 1 0 0 2 0 0 0 0 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 8 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7c5205d1aa432323ac7f51b1b36bea51 0 0 1 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4651c83c52614e70fa1c69d0261c3c95 2 2 4 0 0 3 2 0 1 0 0 0 1 0 0 0 0 5 0 0 0 1 4 2 0 0 2 0 3 0 0 0 1 0 0 0 0 1 2 1 0 2 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 2 0 1 0 1 0 0 1 0 0 0 1 0 0 1 0 0 0 3 2 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
a09bed783250651fc5a9e375d5e458ee 0 0 1 0 0 0 0 2 0 0 0 0 1 1 0 0 0 0 0 0 0 1 2 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7d57e233552777e9f6e379ccdcfe0346 2 15 2 0 1 8 0 3 0 0 1 0 3 0 0 0 2 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 2 3 0 0 0 0 1 0 5 1 1 1 1 2 2 0 0 4 0 1 0 1 0 0 0 1 1 0 1 1 1 1 0 0 0 0 2 0 2 1 0 1 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
c1289f807c7b7335dff07826bad39a64 1 4 0 0 2 4 0 6 1 0 0 1 1 2 0 0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 3 0 1 0 0 1 1 0 1 3 0 3 0 0 0 0 1 0 0 0 0 0 1 0 2 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
a08587914ee77deaef806669c1f71ca4 6 5 6 3 0 5 7 9 8 0 0 5 5 0 1 1 3 8 0 1 0 5 4 4 0 0 4 0 6 1 0 5 7 0 0 0 0 5 3 5 2 14 0 0 0 2 8 0 1 0 8 0 0 0 1 0 3 12 0 1 0 0 2 11 1 5 3 1 32 1 1 1 9 1 3 4 3 0 7 6 8 1 1 0 0 0 1 0 0 2 0 0 2 1 0 0 1 1 0 0 0 0 2 0 0 0 0 0 0 2 0 0 1 2 0 0 0 1 0 0 0 0 0 2 0 0 2 0 0 0 0 0 1 1 0 5
1d551a5d12d955679cb62e0508a20567 90 0 1 0 0 0 2 2 3 0 3 3 2 1 0 2 87 3 0 0 0 8 0 1 1 0 2 0 59 9 0 7 15 0 0 1 0 9 0 65 7 18 0 0 0 1 3 0 0 0 58 0 1 0 0 0 0 5 1 3 0 77 1 0 1 4 1 1 12 4 2 0 14 2 2 11 1 0 2 20 96 5 35 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 1
ed3d735ac79d454505a90acb3c7ede31 0 1 3 0 1 1 1 3 0 0 1 2 1 2 0 0 1 0 1 0 0 1 2 0 0 0 1 0 1 1 0 0 2 0 0 0 0 3 2 0 0 2 0 0 0 1 0 0 0 0 2 0 0 0 1 0 0 2 0 0 0 0 0 3 1 0 0 0 4 0 0 0 1 0 1 1 0 0 0 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2
a3005b96f8ff4d12afc9939e3fc005a7 1 1 0 0 0 2 0 0 0 2 1 0 0 1 0 0 0 0 2 0 0 1 2 0 0 0 5 0 0 0 0 1 1 0 0 2 0 0 8 1 1 1 0 0 0 0 0 0 0 0 5 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 1 0 0 0 1 0 5 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5a999f47614439556742fc018d56f6c7 32 28 15 2 22 10 6 23 12 4 3 5 8 0 2 0 34 7 1 0 0 16 6 4 1 1 0 6 55 12 3 23 10 0 0 0 0 22 31 265 17 54 7 8 1 14 23 33 20 24 180 14 21 4 17 4 29 39 7 10 7 122 12 34 11 6 7 3 37 8 10 1 91 6 25 15 10 7 11 12 186 11 53 0 0 1 4 0 0 3 1 0 8 0 1 3 26 2 2 0 1 0 3 62 1 1 8 0 0 2 27 0 1 2 5 1 0 20 6 1 5 1 3 20 3 1 14 1 3 1 23 1 0 1 0 7
c8e297f8ef3ece9d300985f9ccbeeced 0 1 2 1 1 1 4 1 1 0 0 0 1 0 2 2 0 1 0 0 2 1 1 0 0 0 2 0 0 2 0 2 2 0 0 1 0 2 1 0 1 3 0 0 0 0 3 0 1 0 0 0 1 0 1 0 1 2 0 1 1 0 0 1 0 0 3 0 4 4 0 0 4 0 4 3 0 0 3 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
236342b86ec2a34f637d5ade65137d46 1 2 0 0 0 1 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 9 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
a09fee75c3e2fabf4653dae7a4c1b130 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9fa119cf74875771a23deb4c1519d05c 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 1 0 2 1 1 0 0 0 1 0 0 0 1 3 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 3 1 0 0 2 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
aa0930dda0818137cb37a1525e84d86c 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
bb5b7ca709af5e2178d02b8692fc935f 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
66a3e24b09ad1abfee8484f0f349a78a 26 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 1 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dd6079caceaeebb69b957935ef829210 0 1 1 0 2 0 2 2 1 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 5 0 0 0 1 2 1 0 0 1 0 3 0 1 1 1 3 1 0 0 0 1 3 0 0 2 0 2 0 1 0 3 0 2 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
3cf4d3f17cef36be1c199fb62032ecda 0 1 0 0 5 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 3 1 0 0 0 2 0 1 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10e6ed60b9cc9b84ec8b2690fc382727 4 1 1 0 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 1 0 1 0 0 0 0 1 0 0 2 1 0 0 0 0 2 1 2 1 1 0 0 0 0 1 0 0 0 2 1 0 0 0 0 1 1 1 0 0 0 1 2 1 0 1 0 0 0 0 0 2 0 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
81b4f51eea8c3e9bbc7c47554a387dad 0 1 0 0 0 5 0 0 0 0 2 3 0 0 6 0 1 2 0 0 3 5 2 2 0 0 0 0 3 0 0 1 0 0 0 0 0 10 0 0 0 4 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 2 0 0 0 0 0 1 0 1 0 0 8 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
c33fde3a24d919d23aee74f9aa5bf50c 0 4 4 3 1 1 13 5 1 1 1 8 6 1 3 2 2 4 0 1 5 10 6 2 0 0 5 0 7 1 0 8 0 0 0 0 0 6 2 0 0 5 1 0 0 2 5 0 0 0 3 0 1 0 1 0 0 4 0 0 0 4 0 1 0 0 0 0 16 1 1 0 4 0 4 1 0 0 1 0 0 1 0 0 0 2 0 0 0 2 1 0 0 1 1 1 1 0 1 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 1 0 0 4 0 0 0 0 0 3 0 0 0 1 1 0 0 1 3 1 0 23
01e52eb2d8154561f5ecb869ae074c22 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
72f9b55292130ea3741d5393053c6475 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 4 0 0 1 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0
4eeca74752d78c90140798a5e7ecdfc4 121 501 127 18 39 288 83 81 38 27 41 71 144 47 65 23 110 47 38 27 22 92 32 188 3 3 70 22 111 32 1 61 44 1 2 7 0 298 487 116 105 105 5 6 3 86 15 10 5 17 236 52 21 1 8 3 32 62 6 23 25 141 3 20 7 14 10 8 250 37 27 12 155 42 199 87 13 20 116 148 118 31 71 1 1 2 7 0 0 25 6 0 29 5 0 31 27 3 1 1 4 1 28 72 5 0 12 2 0 44 13 3 2 5 9 1 7 39 4 1 3 1 13 22 2 0 59 1 1 19 21 12 46 4 0 132
f03462848d8b556ef3423db46b70805d 0 3 3 1 1 4 1 0 3 0 0 1 0 0 0 0 0 0 0 1 0 5 1 1 0 0 0 2 0 0 0 2 0 0 0 0 0 19 3 0 0 5 0 1 1 2 4 0 1 0 0 0 2 0 0 0 1 0 0 0 0 0 0 4 0 1 1 0 5 2 0 2 4 0 5 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
243c8876e2b0d2dbdbe9932aba643e6f 0 0 2 0 1 0 2 1 1 0 0 0 2 0 0 0 0 1 4 0 4 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 5 1 0 0 4 0 0 0 1 1 0 0 0 1 0 1 0 0 0 0 2 0 0 0 0 0 7 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
cf850744a632cb61830fc6d3f81f6bef 2 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 3 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8f9a9edaefedb7457e230c599b752be9 0 9 1 1 4 6 16 4 4 1 6 8 2 1 18 10 12 10 2 0 1 16 1 6 0 0 2 0 29 1 0 0 2 0 1 2 0 63 6 17 11 11 0 1 0 2 7 1 0 1 7 1 1 0 0 0 1 4 0 0 0 0 1 4 0 1 0 0 27 2 0 0 4 0 4 1 0 0 2 24 12 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ee4b536e1732af927219fd6844235043 0 0 0 0 0 1 0 0 0 0 0 1 0 0 2 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 2 0 2 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
c67124f946ecea42612083e8255128ca 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 3 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 2 1 0 0 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 1 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
57bd1f6071aaa4e6a1136ce0b800eb0c 2 9 3 0 4 8 7 6 1 1 1 7 6 0 5 4 2 8 3 0 9 12 6 18 0 0 7 0 11 0 0 4 2 0 0 0 0 17 10 7 2 9 0 0 0 0 7 1 0 0 8 4 0 0 2 0 0 8 0 2 4 1 1 3 1 1 0 0 13 2 2 1 9 1 7 1 0 0 5 3 7 0 1 0 0 1 0 0 0 0 0 0 1 0 0 3 0 0 0 0 0 0 0 0 1 0 3 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 3 0 0 0 0 1 0 0 0 4
b6a721558f7fe6a06f84a92df2e96ca6 3 27 9 1 6 9 8 16 5 1 0 5 8 3 3 4 5 5 3 3 4 26 5 4 0 0 8 0 9 2 0 6 4 0 0 1 0 19 14 8 11 14 1 0 0 2 19 4 1 0 20 3 1 0 5 1 2 9 2 3 5 6 3 12 3 1 1 3 29 5 2 0 11 2 12 6 2 1 3 18 5 3 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 4
e763c1978d86d75ce6f1d403cc0cd054 44 3 1 2 7 6 1 10 3 0 2 1 5 1 0 1 22 10 1 1 0 6 2 2 0 1 2 1 0 1 0 4 9 0 0 1 0 4 2 0 4 3 0 2 0 3 1 0 1 0 5 0 2 0 1 0 1 1 0 2 0 44 1 1 1 5 1 1 5 1 6 1 7 0 2 1 7 0 0 13 1 1 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
a712052a65cd97812971dc9c141eb370 2 15 14 3 3 12 23 8 11 3 0 16 7 10 18 14 9 12 4 16 16 37 20 20 1 0 10 0 1 0 0 4 2 0 0 1 0 54 15 1 2 3 0 0 0 2 6 0 0 0 4 1 0 0 0 0 1 3 0 0 3 0 0 2 2 0 3 1 14 1 1 0 6 0 6 7 0 1 2 5 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 3
e10db248266e81287da52ddff5e189aa 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 5 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
49c4b70d8ae925d83b4fe931aeefd802 2 2 0 0 2 0 1 2 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 2 0 0 0 1 0 0 0 0 3 2 1 0 0 0 0 0 3 1 0 1 0 0 1 0 0 0 0 1 5 0 0 0 2 0 0 0 2 0 0 5 0 0 0 0 1 3 0 1 0 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
5be0ab73e48ca014a45970105bd26e7d 0 0 0 0 0 0 0 0 2 0 2 0 1 0 0 0 2 3 0 0 0 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 3 3 0 0 0 0 0 1 0 0 0 0 3 0 0 0 0 0 0 0 1 0 0 0 0 3 0 0 0 0 1 0 0 0 1 0 1 1 0 0 0 2 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
b7183eb0ed54b270524715da6b26dee2 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 2 0 5 0 0 0 0 0 0 0 1 1 0 1 0 0 0 1 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1a06da46361fa01abfa8b5b9a939bcac 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
